customer_id,phone,current_plan,monthly_bill,data_usage_gb,call_count,sms_count,complaints,tenure_months,intl_calls
USR-02926,+44 7388 328273,Premium,68.18,3.3,89,48,1,10,1
USR-02927,+44 7838 483055,Standard,30.9,12.5,234,195,0,23,1
USR-02928,+44 7439 160935,Basic,20.1,2.6,73,87,0,35,2
USR-02929,+44 7708 238784,Standard,49.49,40.0,858,163,3,10,3
USR-02930,+44 7951 207407,Premium,58.02,22.8,398,197,0,60,8
USR-02931,+44 7262 562010,Basic,20.29,2.7,61,161,1,36,0
USR-02932,+44 7228 270211,Basic,19.69,4.4,74,166,1,11,3
USR-02933,+44 7163 294210,Unlimited,103.5,747.3,2305,117,2,4,1
USR-02934,+44 7213 996933,Premium,74.2,36.7,365,103,1,37,9
USR-02935,+44 7126 974654,Standard,42.98,31.1,490,190,3,4,1
USR-02936,+44 7432 501267,Basic,33.63,15.8,222,244,5,5,2
USR-02937,+44 7386 849910,Standard,30.05,35.6,411,271,3,29,1
USR-02938,+44 7171 395432,Standard,35.72,6.9,196,186,0,60,12
USR-02939,+44 7226 967937,Premium,72.96,15.9,396,132,0,11,19
USR-02940,+44 7766 960381,Standard,40.48,6.1,230,180,0,25,0
USR-02941,+44 7777 436545,Premium,61.87,37.4,154,61,1,4,0
USR-02942,+44 7415 433022,Standard,42.12,8.9,195,45,2,1,0
USR-02943,+44 7138 629553,Standard,47.63,6.4,85,179,2,22,11
USR-02944,+44 7535 469510,Basic,19.94,3.7,44,131,1,28,2
USR-02945,+44 7611 516944,Standard,32.07,12.2,170,150,0,12,5
USR-02946,+44 7522 321143,Premium,57.44,42.1,270,140,2,11,10
USR-02947,+44 7373 811251,Premium,60.47,35.3,213,158,2,11,14
USR-02948,+44 7195 942827,Unlimited,86.28,765.3,6223,113,1,14,2
USR-02949,+44 7843 245167,Basic,24.19,2.9,72,61,1,5,2
USR-02950,+44 7601 937394,Standard,32.09,11.2,97,62,0,32,11
USR-02951,+44 7591 206936,Unlimited,88.32,194.3,698,37,1,42,2
USR-02952,+44 7684 217204,Basic,19.78,3.2,56,85,1,12,1
USR-02953,+44 7542 568271,Basic,27.5,2.4,74,64,1,2,0
USR-02954,+44 7920 228832,Standard,49.86,11.5,131,35,0,3,2
USR-02955,+44 7749 762932,Standard,41.49,13.0,79,162,0,2,6
USR-02956,+44 7825 160976,Basic,22.0,2.5,64,138,0,53,2
USR-02957,+44 7880 756866,Premium,70.13,3.7,63,39,0,21,1
USR-02958,+44 7366 559045,Premium,58.29,6.0,29,27,3,3,5
USR-02959,+44 7961 957721,Standard,30.67,10.3,235,164,1,5,3
USR-02960,+44 7988 392899,Basic,25.3,1.8,52,72,0,11,14
USR-02961,+44 7422 778465,Premium,57.47,28.3,185,198,1,3,1
USR-02962,+44 7977 224905,Unlimited,88.44,714.6,6995,120,2,15,12
USR-02963,+44 7544 642681,Premium,64.73,20.6,228,143,0,33,18
USR-02964,+44 7699 470836,Standard,42.22,38.5,614,369,5,2,1
USR-02965,+44 7983 912379,Standard,39.64,7.7,181,121,0,26,5
USR-02966,+44 7758 497337,Standard,47.28,8.3,191,105,2,2,8
USR-02967,+44 7234 467032,Standard,39.49,11.2,123,132,1,37,6
USR-02968,+44 7649 726437,Basic,24.77,3.3,28,67,1,6,4
USR-02969,+44 7816 880528,Basic,16.14,2.6,38,189,2,50,1
USR-02970,+44 7583 808351,Basic,33.38,2.3,44,28,0,6,3
USR-02971,+44 7872 317171,Standard,48.36,10.0,112,142,0,5,4
USR-02972,+44 7521 487493,Basic,25.47,16.5,161,340,5,2,3
USR-02973,+44 7103 191837,Standard,47.6,12.5,182,47,0,27,0
USR-02974,+44 7696 509192,Unlimited,96.84,835.8,6462,123,1,14,14
USR-02975,+44 7519 815884,Standard,48.17,8.1,82,93,0,16,2
USR-02976,+44 7488 171653,Basic,28.47,2.4,71,108,2,3,1
USR-02977,+44 7388 865147,Standard,49.37,4.8,185,141,0,10,1
USR-02978,+44 7577 309205,Standard,42.84,5.4,82,55,1,22,8
USR-02979,+44 7330 200285,Premium,65.25,27.4,195,133,0,4,6
USR-02980,+44 7966 965194,Basic,24.38,3.4,62,94,1,7,1
USR-02981,+44 7609 377405,Basic,16.57,1.6,39,157,2,2,2
USR-02982,+44 7958 184003,Premium,55.61,28.6,300,173,0,10,1
USR-02983,+44 7853 334148,Basic,29.53,1.6,76,96,1,4,2
USR-02984,+44 7424 629928,Standard,42.13,10.4,210,35,0,9,1
USR-02985,+44 7242 925768,Premium,61.98,21.9,157,33,2,35,4
USR-02986,+44 7983 494715,Unlimited,100.16,574.5,3622,102,2,2,0
USR-02987,+44 7153 585411,Basic,15.8,2.8,38,61,1,13,1
USR-02988,+44 7889 973601,Premium,64.04,40.2,293,50,1,5,6
USR-02989,+44 7915 354808,Standard,35.86,5.7,219,22,1,3,1
USR-02990,+44 7324 298327,Basic,30.38,8.3,156,276,3,17,13
USR-02991,+44 7511 531836,Standard,48.55,13.3,229,186,2,33,6
USR-02992,+44 7893 527263,Basic,17.35,4.0,23,40,0,3,4
USR-02993,+44 7371 952904,Premium,63.37,30.1,135,62,0,4,12
USR-02994,+44 7869 931895,Premium,63.16,15.7,470,21,0,10,4
USR-02995,+44 7182 968830,Premium,67.34,22.7,309,92,0,60,3
USR-02996,+44 7786 635090,Standard,40.56,24.3,815,215,5,27,0
USR-02997,+44 7387 303949,Standard,43.32,10.3,125,149,2,37,2
USR-02998,+44 7326 520889,Basic,29.0,2.6,58,117,0,2,0
USR-02999,+44 7956 818317,Standard,43.56,33.9,731,366,3,9,1
USR-03000,+44 7141 861853,Basic,16.69,2.2,21,33,1,6,0
USR-03001,+44 7585 435710,Basic,18.44,4.0,53,31,0,15,4
USR-03002,+44 7149 265006,Standard,43.13,10.8,146,33,1,16,15
USR-03003,+44 7920 295606,Standard,37.84,49.3,472,299,3,1,1
USR-03004,+44 7634 482769,Basic,19.51,12.2,266,335,4,37,1
USR-03005,+44 7459 828768,Basic,28.44,3.0,20,115,0,10,2
USR-03006,+44 7377 115038,Premium,67.87,22.0,358,180,0,14,6
USR-03007,+44 7894 552524,Basic,30.36,4.1,21,78,0,6,3
USR-03008,+44 7120 211196,Standard,35.96,9.1,183,39,1,12,4
USR-03009,+44 7508 129118,Premium,71.3,5.7,18,43,1,49,4
USR-03010,+44 7406 199120,Basic,30.94,4.2,72,198,0,7,4
USR-03011,+44 7922 266802,Premium,68.42,32.3,259,138,1,4,4
USR-03012,+44 7237 426473,Premium,62.14,17.6,276,180,1,37,5
USR-03013,+44 7885 289075,Standard,38.14,8.6,169,99,2,13,0
USR-03014,+44 7217 691769,Premium,71.2,26.7,226,192,2,15,11
USR-03015,+44 7463 790672,Basic,15.83,1.6,78,170,0,60,1
USR-03016,+44 7206 963859,Premium,71.1,17.0,186,94,0,19,2
USR-03017,+44 7849 566299,Basic,19.82,4.0,73,30,0,1,16
USR-03018,+44 7155 587993,Standard,31.38,4.7,220,46,1,60,7
USR-03019,+44 7779 383064,Unlimited,92.8,387.4,3038,47,0,7,1
USR-03020,+44 7687 464319,Standard,32.41,5.8,171,124,2,14,1
USR-03021,+44 7121 651168,Basic,28.06,4.4,47,176,1,15,10
USR-03022,+44 7257 548403,Premium,61.72,21.0,458,178,0,4,4
USR-03023,+44 7504 575196,Premium,60.49,20.3,318,116,0,9,15
USR-03024,+44 7505 677817,Premium,67.56,28.3,470,174,0,29,2
USR-03025,+44 7221 506003,Standard,40.42,36.2,649,385,4,1,0
USR-03026,+44 7849 500338,Basic,16.53,4.2,75,97,1,12,2
USR-03027,+44 7918 911226,Basic,17.23,3.5,78,121,0,4,7
USR-03028,+44 7134 496899,Basic,27.08,3.0,68,111,0,35,0
USR-03029,+44 7821 768154,Basic,28.48,1.5,37,131,1,6,0
USR-03030,+44 7812 185508,Premium,70.86,29.9,266,125,0,13,2
USR-03031,+44 7936 186871,Unlimited,92.61,710.3,5751,37,0,4,2
USR-03032,+44 7187 770383,Premium,66.16,19.0,412,181,0,60,5
USR-03033,+44 7526 206004,Standard,30.95,12.1,187,128,2,22,1
USR-03034,+44 7180 370675,Basic,16.66,4.0,43,108,2,8,0
USR-03035,+44 7389 852597,Basic,27.5,2.6,66,29,1,7,1
USR-03036,+44 7142 562371,Basic,32.59,2.0,67,187,0,3,2
USR-03037,+44 7597 158045,Standard,48.65,7.2,238,172,1,11,9
USR-03038,+44 7494 934410,Unlimited,92.18,515.0,4222,61,1,12,0
USR-03039,+44 7152 166645,Premium,64.32,36.5,402,140,0,3,1
USR-03040,+44 7451 119755,Premium,55.49,9.8,12,37,0,10,9
USR-03041,+44 7484 125813,Standard,46.09,23.0,883,289,2,7,0
USR-03042,+44 7529 832796,Standard,47.1,13.3,74,149,0,42,1
USR-03043,+44 7282 429876,Basic,18.57,4.4,46,170,2,21,3
USR-03044,+44 7193 393257,Standard,32.41,11.1,158,164,1,21,0
USR-03045,+44 7781 266991,Unlimited,91.03,463.6,6024,146,0,6,1
USR-03046,+44 7317 520596,Standard,44.59,10.3,221,65,0,43,1
USR-03047,+44 7709 569906,Premium,56.88,26.6,457,146,2,6,3
USR-03048,+44 7325 679826,Basic,26.32,2.9,53,136,0,10,2
USR-03049,+44 7625 326839,Standard,38.74,12.8,189,79,2,7,2
USR-03050,+44 7651 486261,Standard,49.0,9.7,238,194,2,60,6
USR-03051,+44 7921 506761,Premium,65.37,19.7,135,138,2,27,12
USR-03052,+44 7301 328077,Standard,46.74,52.3,725,151,4,30,3
USR-03053,+44 7910 915171,Premium,72.54,26.8,297,164,0,2,4
USR-03054,+44 7475 430532,Basic,34.9,3.0,74,76,2,20,7
USR-03055,+44 7333 472291,Basic,25.58,3.4,29,49,2,18,17
USR-03056,+44 7851 388402,Unlimited,104.01,685.0,2048,100,1,14,3
USR-03057,+44 7595 399386,Basic,28.36,4.5,66,44,1,12,1
USR-03058,+44 7439 141771,Basic,21.36,2.1,27,169,1,17,2
USR-03059,+44 7862 913559,Basic,24.31,2.2,79,161,2,17,14
USR-03060,+44 7924 208174,Standard,32.75,44.9,443,296,5,60,0
USR-03061,+44 7676 477412,Basic,27.75,3.8,59,131,0,34,0
USR-03062,+44 7359 863841,Standard,47.05,7.9,90,107,1,6,0
USR-03063,+44 7514 351440,Basic,28.0,19.3,221,330,5,20,1
USR-03064,+44 7637 311488,Standard,48.23,10.0,217,35,2,15,1
USR-03065,+44 7753 709425,Premium,74.83,2.8,35,40,0,39,7
USR-03066,+44 7118 379496,Standard,46.93,5.5,152,173,2,9,4
USR-03067,+44 7966 182742,Premium,60.28,29.0,463,95,0,4,2
USR-03068,+44 7523 286237,Unlimited,94.06,878.6,7199,127,0,17,4
USR-03069,+44 7750 888985,Unlimited,103.91,876.4,2113,112,1,3,8
USR-03070,+44 7372 994062,Premium,69.0,30.0,221,119,0,27,2
USR-03071,+44 7215 241956,Basic,20.7,4.0,77,49,2,8,5
USR-03072,+44 7789 927408,Standard,34.7,10.5,110,20,0,10,1
USR-03073,+44 7841 103213,Standard,34.36,10.4,86,53,0,12,2
USR-03074,+44 7189 627679,Premium,59.88,25.4,122,161,0,13,10
USR-03075,+44 7420 384445,Premium,60.12,28.9,276,95,0,23,7
USR-03076,+44 7653 462197,Standard,45.2,9.8,173,199,0,29,0
USR-03077,+44 7615 820029,Premium,62.09,21.9,454,140,1,8,9
USR-03078,+44 7778 267828,Basic,28.48,1.7,35,150,0,34,4
USR-03079,+44 7178 730491,Standard,42.96,12.3,197,158,2,13,0
USR-03080,+44 7480 913829,Standard,46.85,6.7,148,56,0,5,1
USR-03081,+44 7587 359956,Premium,70.96,3.6,11,5,0,9,1
USR-03082,+44 7783 418576,Basic,33.65,3.0,41,122,1,30,7
USR-03083,+44 7561 259244,Standard,32.54,10.2,233,162,1,16,4
USR-03084,+44 7112 207606,Basic,25.54,3.5,76,34,0,6,3
USR-03085,+44 7432 117377,Standard,35.45,7.3,177,67,1,30,0
USR-03086,+44 7511 540831,Basic,22.85,2.9,59,130,2,30,2
USR-03087,+44 7938 631504,Unlimited,91.26,189.5,1422,47,0,19,4
USR-03088,+44 7429 747536,Basic,27.61,18.2,296,120,2,31,1
USR-03089,+44 7179 160860,Standard,34.94,5.5,114,165,2,17,3
USR-03090,+44 7375 804006,Premium,56.76,28.1,126,147,0,9,5
USR-03091,+44 7446 675955,Premium,68.94,37.0,205,95,0,8,0
USR-03092,+44 7386 705442,Unlimited,95.41,565.1,4423,125,0,26,6
USR-03093,+44 7786 200289,Standard,49.83,6.5,125,63,0,39,2
USR-03094,+44 7878 835589,Basic,23.35,3.8,50,62,1,4,0
USR-03095,+44 7748 669091,Premium,73.81,15.2,239,173,0,11,0
USR-03096,+44 7178 669117,Standard,31.95,8.2,175,119,0,60,1
USR-03097,+44 7386 582829,Premium,58.39,27.0,384,90,0,1,0
USR-03098,+44 7731 115993,Basic,21.36,2.1,69,174,0,33,19
USR-03099,+44 7482 571114,Premium,74.68,28.8,443,150,1,5,13
USR-03100,+44 7935 152545,Premium,65.23,22.1,448,143,1,39,14
USR-03101,+44 7655 876781,Premium,70.18,3.0,22,20,3,2,5
USR-03102,+44 7371 732888,Premium,68.0,35.9,388,95,0,24,3
USR-03103,+44 7431 179651,Standard,34.78,5.9,118,121,1,1,8
USR-03104,+44 7760 745550,Premium,59.31,31.9,209,49,0,6,2
USR-03105,+44 7596 217086,Standard,45.03,49.8,671,378,4,17,0
USR-03106,+44 7940 630924,Premium,65.51,15.1,413,163,1,4,3
USR-03107,+44 7290 602720,Premium,71.25,15.4,195,184,2,54,17
USR-03108,+44 7467 434542,Basic,25.48,3.1,23,24,0,45,12
USR-03109,+44 7414 548385,Premium,69.28,9.1,30,13,1,3,1
USR-03110,+44 7267 155314,Premium,56.96,26.9,307,123,1,12,1
USR-03111,+44 7324 764978,Premium,57.43,1.1,47,20,0,20,6
USR-03112,+44 7143 762557,Standard,48.88,11.4,120,193,0,17,2
USR-03113,+44 7478 633076,Standard,32.22,13.3,87,82,1,25,0
USR-03114,+44 7526 622988,Basic,17.01,2.6,70,154,0,4,23
USR-03115,+44 7687 260830,Standard,49.55,4.9,156,112,1,8,0
USR-03116,+44 7931 543838,Unlimited,99.19,676.9,4038,176,0,26,3
USR-03117,+44 7797 210842,Basic,16.48,1.5,49,86,2,43,4
USR-03118,+44 7245 670629,Basic,31.62,1.9,78,40,0,26,2
USR-03119,+44 7281 432076,Premium,72.63,22.8,456,135,0,2,3
USR-03120,+44 7570 120819,Standard,30.01,4.5,119,171,1,3,1
USR-03121,+44 7100 274764,Basic,20.78,13.6,283,125,5,60,1
USR-03122,+44 7666 167980,Premium,67.25,24.1,139,50,0,3,2
USR-03123,+44 7808 657809,Basic,28.88,2.9,70,104,1,8,0
USR-03124,+44 7263 573273,Premium,74.41,41.3,435,75,0,43,3
USR-03125,+44 7546 301342,Unlimited,103.95,118.4,750,5,0,3,0
USR-03126,+44 7384 745274,Premium,64.58,39.9,455,55,2,6,7
USR-03127,+44 7423 937999,Standard,39.49,7.1,194,115,2,38,6
USR-03128,+44 7183 579400,Standard,42.08,8.9,233,172,1,32,11
USR-03129,+44 7212 318030,Standard,31.32,6.4,66,154,1,39,1
USR-03130,+44 7574 131812,Premium,55.46,42.6,123,103,1,7,4
USR-03131,+44 7402 623859,Premium,57.7,21.3,444,143,0,10,9
USR-03132,+44 7769 707569,Basic,22.44,3.3,77,67,0,12,0
USR-03133,+44 7269 906681,Unlimited,100.65,370.4,7339,170,0,34,1
USR-03134,+44 7900 489947,Basic,26.44,2.9,78,47,0,14,2
USR-03135,+44 7590 285980,Premium,64.93,32.3,234,131,0,60,10
USR-03136,+44 7351 487249,Basic,27.42,3.3,67,192,0,5,4
USR-03137,+44 7190 706067,Standard,31.99,8.6,223,121,0,3,5
USR-03138,+44 7660 239300,Unlimited,103.84,499.0,2051,22,2,31,4
USR-03139,+44 7494 515843,Standard,30.62,7.9,157,186,1,6,3
USR-03140,+44 7945 625935,Unlimited,95.52,110.5,1197,25,1,60,0
USR-03141,+44 7851 568662,Standard,34.66,10.9,170,40,0,3,5
USR-03142,+44 7588 558428,Standard,30.52,9.1,133,145,1,9,1
USR-03143,+44 7791 966441,Basic,23.76,2.1,20,70,0,21,10
USR-03144,+44 7964 960056,Basic,25.64,2.3,68,53,1,20,1
USR-03145,+44 7788 688788,Basic,25.05,3.9,28,41,0,21,5
USR-03146,+44 7758 471787,Basic,16.22,2.0,39,190,0,30,5
USR-03147,+44 7548 457089,Basic,16.7,3.6,51,96,0,16,0
USR-03148,+44 7795 289943,Premium,66.79,44.3,428,162,1,39,10
USR-03149,+44 7988 527815,Basic,18.39,2.6,67,196,0,56,4
USR-03150,+44 7121 151045,Premium,60.55,29.6,313,69,1,14,5
USR-03151,+44 7817 721775,Standard,42.79,11.3,134,122,0,12,12
USR-03152,+44 7709 723645,Basic,32.4,4.2,29,75,0,11,0
USR-03153,+44 7954 194685,Premium,64.26,38.3,452,193,0,24,1
USR-03154,+44 7179 485073,Basic,18.31,1.9,76,60,0,2,0
USR-03155,+44 7301 730765,Basic,31.83,2.7,62,147,1,11,0
USR-03156,+44 7779 613548,Basic,17.72,2.5,23,61,2,11,4
USR-03157,+44 7267 564262,Basic,32.04,4.0,65,48,0,4,4
USR-03158,+44 7522 490806,Premium,74.49,32.7,334,132,1,8,4
USR-03159,+44 7248 281491,Premium,74.6,32.0,296,41,0,58,9
USR-03160,+44 7656 231671,Unlimited,90.28,670.8,3341,64,0,39,4
USR-03161,+44 7889 963992,Standard,42.29,31.5,775,347,2,9,6
USR-03162,+44 7739 628306,Premium,70.71,18.4,187,188,1,60,1
USR-03163,+44 7782 379326,Standard,35.87,51.9,755,178,2,19,5
USR-03164,+44 7746 121090,Standard,39.19,8.6,127,104,0,44,3
USR-03165,+44 7388 161306,Premium,61.98,25.9,306,57,0,4,1
USR-03166,+44 7447 858567,Basic,27.05,3.7,61,116,0,25,14
USR-03167,+44 7847 222858,Premium,74.57,21.7,301,47,1,60,1
USR-03168,+44 7983 580999,Standard,42.26,12.3,213,56,1,39,3
USR-03169,+44 7978 595302,Basic,30.85,1.8,50,193,1,28,1
USR-03170,+44 7515 578719,Standard,48.09,9.1,175,164,0,6,0
USR-03171,+44 7565 664643,Premium,69.24,15.4,291,57,0,2,1
USR-03172,+44 7787 483060,Standard,46.37,8.0,219,187,0,16,7
USR-03173,+44 7657 557852,Standard,43.31,11.1,154,68,0,4,3
USR-03174,+44 7437 303250,Basic,34.15,4.5,30,115,1,4,9
USR-03175,+44 7414 867455,Standard,31.77,45.7,403,248,2,46,20
USR-03176,+44 7728 497845,Premium,55.5,42.7,343,116,1,14,1
USR-03177,+44 7941 730706,Premium,58.67,27.9,214,43,0,9,2
USR-03178,+44 7464 711046,Basic,22.77,2.5,74,118,0,6,4
USR-03179,+44 7461 514001,Premium,59.94,32.3,252,98,2,32,0
USR-03180,+44 7987 869945,Unlimited,100.76,195.7,1189,5,3,21,0
USR-03181,+44 7602 500878,Standard,32.63,9.6,114,136,0,20,6
USR-03182,+44 7460 955898,Basic,16.82,2.2,75,131,1,43,3
USR-03183,+44 7817 948871,Standard,46.52,6.5,196,26,0,4,10
USR-03184,+44 7624 300002,Standard,32.26,5.0,109,186,0,14,2
USR-03185,+44 7948 979065,Standard,33.81,8.6,207,43,1,5,1
USR-03186,+44 7193 639880,Premium,73.37,30.6,311,129,0,8,0
USR-03187,+44 7251 163176,Premium,56.49,24.3,151,80,0,15,2
USR-03188,+44 7161 462506,Premium,68.11,18.3,406,82,1,19,20
USR-03189,+44 7491 216198,Basic,20.79,2.6,43,108,0,33,1
USR-03190,+44 7262 736442,Standard,32.61,10.5,75,82,0,1,7
USR-03191,+44 7192 519434,Standard,39.9,12.8,237,96,0,15,1
USR-03192,+44 7435 129354,Basic,19.51,9.3,189,274,5,9,3
USR-03193,+44 7275 450707,Standard,31.55,12.8,228,38,0,5,4
USR-03194,+44 7731 578057,Basic,24.32,2.0,68,140,1,1,6
USR-03195,+44 7912 631042,Premium,63.2,42.8,189,174,0,22,5
USR-03196,+44 7935 796305,Basic,30.97,3.2,72,191,1,8,2
USR-03197,+44 7837 214417,Basic,30.82,3.0,67,125,2,40,3
USR-03198,+44 7902 942743,Standard,47.25,13.1,207,155,1,22,6
USR-03199,+44 7411 868971,Unlimited,103.68,737.8,2562,155,0,36,0
USR-03200,+44 7102 985063,Basic,32.25,3.6,66,146,0,35,0
USR-03201,+44 7222 686263,Premium,70.05,7.8,31,48,0,2,0
USR-03202,+44 7789 497437,Premium,62.69,41.4,280,44,2,5,2
USR-03203,+44 7668 288889,Basic,24.6,2.8,64,67,1,9,8
USR-03204,+44 7730 218114,Premium,65.45,27.6,320,87,2,9,2
USR-03205,+44 7456 126129,Basic,33.31,4.1,27,58,0,15,11
USR-03206,+44 7112 206606,Premium,59.51,38.3,256,75,1,19,3
USR-03207,+44 7251 242057,Premium,55.03,27.8,389,180,0,60,11
USR-03208,+44 7752 648366,Basic,22.93,2.6,50,94,0,2,1
USR-03209,+44 7162 601733,Unlimited,101.36,335.4,7927,137,2,5,1
USR-03210,+44 7674 398319,Standard,36.41,7.8,137,137,0,9,13
USR-03211,+44 7358 436425,Standard,42.13,44.6,589,205,2,4,0
USR-03212,+44 7277 737143,Unlimited,91.06,767.6,7106,178,0,58,5
USR-03213,+44 7673 850961,Standard,43.87,10.6,80,50,1,57,2
USR-03214,+44 7716 553824,Basic,20.76,2.6,66,140,0,17,6
USR-03215,+44 7937 174539,Basic,29.19,13.7,200,109,4,14,1
USR-03216,+44 7291 560564,Standard,33.02,9.0,194,89,2,6,1
USR-03217,+44 7405 739388,Basic,26.15,3.3,66,173,0,38,11
USR-03218,+44 7957 331888,Premium,58.63,37.6,444,105,0,13,0
USR-03219,+44 7459 694430,Basic,30.26,2.6,57,49,1,12,13
USR-03220,+44 7575 106274,Basic,32.94,4.2,42,25,1,6,4
USR-03221,+44 7288 103826,Premium,70.67,16.1,174,56,2,3,14
USR-03222,+44 7880 997091,Premium,68.46,19.6,127,106,0,47,0
USR-03223,+44 7545 298817,Basic,29.02,3.0,32,182,1,10,11
USR-03224,+44 7307 699379,Premium,74.62,3.1,32,45,3,38,6
USR-03225,+44 7761 573325,Basic,29.72,2.8,38,113,0,7,3
USR-03226,+44 7580 807828,Premium,65.72,4.6,41,20,2,28,2
USR-03227,+44 7600 991871,Premium,68.31,40.5,386,52,1,45,8
USR-03228,+44 7804 292154,Basic,16.25,2.0,79,96,0,2,0
USR-03229,+44 7967 631644,Basic,24.31,3.5,74,93,1,36,0
USR-03230,+44 7547 756478,Basic,18.77,1.5,36,130,0,5,14
USR-03231,+44 7610 809388,Basic,19.23,13.6,266,259,2,1,4
USR-03232,+44 7616 211689,Basic,23.61,9.6,149,259,3,60,0
USR-03233,+44 7484 580061,Basic,23.9,7.6,133,219,2,13,4
USR-03234,+44 7792 887035,Standard,33.67,13.4,68,29,0,14,3
USR-03235,+44 7784 877806,Standard,48.63,4.6,106,66,2,9,9
USR-03236,+44 7279 590336,Basic,16.07,3.6,66,185,2,38,3
USR-03237,+44 7969 799570,Standard,42.14,9.8,133,107,2,24,4
USR-03238,+44 7902 194703,Standard,30.19,11.7,81,183,0,14,2
USR-03239,+44 7895 335772,Basic,32.61,8.8,293,297,4,8,2
USR-03240,+44 7552 653281,Premium,64.03,43.1,279,174,0,6,1
USR-03241,+44 7331 888704,Basic,24.24,18.1,280,361,3,59,4
USR-03242,+44 7731 992713,Basic,19.3,2.8,78,50,0,4,4
USR-03243,+44 7454 119152,Standard,46.32,10.3,141,57,0,7,3
USR-03244,+44 7669 539496,Standard,35.9,7.8,147,84,0,8,3
USR-03245,+44 7640 245101,Premium,61.48,43.4,198,100,0,19,6
USR-03246,+44 7686 385287,Standard,41.71,11.6,203,21,0,33,11
USR-03247,+44 7924 774987,Unlimited,92.63,453.9,3830,147,0,17,13
USR-03248,+44 7455 267629,Premium,60.0,2.3,68,15,0,2,1
USR-03249,+44 7742 421716,Unlimited,101.18,715.3,2796,54,0,17,5
USR-03250,+44 7519 813272,Standard,45.81,6.3,208,80,0,4,2
USR-03251,+44 7963 846458,Unlimited,93.26,823.0,6326,186,0,60,6
USR-03252,+44 7144 478833,Premium,68.3,36.1,286,59,0,7,3
USR-03253,+44 7315 637677,Standard,46.27,5.1,86,133,1,2,0
USR-03254,+44 7334 131591,Standard,30.63,13.4,128,132,0,6,1
USR-03255,+44 7155 436156,Basic,18.62,4.1,70,73,1,5,0
USR-03256,+44 7949 393735,Standard,43.15,6.5,100,175,1,6,6
USR-03257,+44 7453 646328,Premium,63.56,35.1,199,147,0,46,4
USR-03258,+44 7252 156301,Standard,44.49,9.0,151,143,2,14,0
USR-03259,+44 7449 218450,Premium,70.94,5.1,23,44,0,29,1
USR-03260,+44 7591 358102,Standard,42.58,7.7,80,119,0,1,8
USR-03261,+44 7257 855223,Basic,32.36,3.8,58,155,1,15,1
USR-03262,+44 7967 773821,Basic,21.35,4.4,22,96,1,23,2
USR-03263,+44 7178 820188,Unlimited,89.0,868.1,2607,60,1,15,2
USR-03264,+44 7448 873710,Premium,74.02,33.9,338,197,0,44,5
USR-03265,+44 7291 862250,Basic,22.87,2.6,25,121,0,13,7
USR-03266,+44 7428 383810,Premium,58.24,18.4,459,26,2,30,0
USR-03267,+44 7976 900973,Premium,70.58,35.0,381,72,1,20,2
USR-03268,+44 7998 648196,Standard,40.76,13.0,181,174,0,22,7
USR-03269,+44 7852 532707,Basic,18.61,2.3,62,114,0,44,19
USR-03270,+44 7547 404694,Standard,35.81,12.1,146,69,1,13,14
USR-03271,+44 7628 291890,Basic,25.22,2.9,51,126,0,10,8
USR-03272,+44 7640 741283,Standard,38.42,11.1,91,194,1,37,1
USR-03273,+44 7188 597444,Basic,27.94,4.3,41,48,0,8,0
USR-03274,+44 7316 924921,Basic,18.26,2.2,45,41,2,24,12
USR-03275,+44 7605 460446,Unlimited,101.59,815.3,6268,84,0,6,1
USR-03276,+44 7259 216702,Standard,40.91,13.3,72,79,1,5,3
USR-03277,+44 7104 558959,Standard,30.0,5.0,215,147,1,22,0
USR-03278,+44 7197 853287,Basic,20.87,2.4,31,197,0,9,3
USR-03279,+44 7151 369786,Basic,34.26,18.5,161,357,3,14,0
USR-03280,+44 7161 396072,Basic,23.43,2.0,41,127,0,8,1
USR-03281,+44 7411 744657,Premium,58.45,27.1,218,81,1,2,15
USR-03282,+44 7882 875137,Basic,16.18,11.1,204,308,4,14,1
USR-03283,+44 7960 213205,Premium,70.0,1.8,48,20,1,6,29
USR-03284,+44 7530 353891,Standard,45.08,4.7,157,64,1,48,5
USR-03285,+44 7905 179590,Premium,55.25,17.1,430,30,0,1,9
USR-03286,+44 7407 441620,Basic,30.36,1.6,42,59,0,5,1
USR-03287,+44 7479 369602,Premium,69.25,20.6,310,84,2,23,0
USR-03288,+44 7416 817964,Standard,44.4,6.4,81,57,0,12,1
USR-03289,+44 7117 268900,Unlimited,89.67,397.1,7701,111,0,4,6
USR-03290,+44 7310 874675,Basic,16.55,2.4,22,89,2,43,1
USR-03291,+44 7359 703139,Basic,21.5,4.0,33,48,0,1,5
USR-03292,+44 7161 103314,Premium,70.58,4.8,87,17,1,23,3
USR-03293,+44 7103 704314,Basic,23.68,4.3,20,128,0,31,0
USR-03294,+44 7144 726367,Premium,62.97,44.9,212,143,2,16,4
USR-03295,+44 7666 341301,Standard,36.78,12.7,105,60,2,9,10
USR-03296,+44 7578 636538,Premium,67.67,35.7,153,80,0,8,12
USR-03297,+44 7655 244295,Standard,47.85,8.4,69,23,0,13,3
USR-03298,+44 7733 478260,Premium,72.14,40.2,422,162,0,16,3
USR-03299,+44 7438 236560,Premium,69.02,31.9,170,138,0,8,0
